00243.ppm;585;536;595;566;159
00243.ppm;564;544;574;578;159
00243.ppm;534;549;546;594;159
00243.ppm;488;564;503;617;159
00243.ppm;403;587;426;658;159
00243.ppm;771;507;782;522;163
00243.ppm;782;469;832;482;139
00243.ppm;843;447;867;470;60
00244.ppm;1239;391;1285;420;157
00244.ppm;493;428;533;452;157
00244.ppm;491;390;530;429;54
00244.ppm;1238;349;1282;394;54
00245.ppm;853;460;877;474;157
00245.ppm;479;464;500;477;157
00245.ppm;477;442;499;464;54
00245.ppm;851;438;874;461;54
00246.ppm;1091;394;1137;422;157
00246.ppm;313;424;360;451;157
00246.ppm;311;381;354;425;54
00246.ppm;1091;354;1134;396;54
00247.ppm;856;469;878;492;158
00247.ppm;791;481;805;509;144
00247.ppm;635;462;659;485;138
00247.ppm;602;462;632;485;138
00247.ppm;474;476;497;496;158
00247.ppm;471;453;492;474;63
00247.ppm;856;448;877;469;63
00248.ppm;846;456;874;483;158
00248.ppm;663;496;670;508;163
00248.ppm;722;439;754;464;138
00248.ppm;673;441;719;468;138
00248.ppm;206;477;234;506;158
00248.ppm;204;452;229;479;63
00248.ppm;843;429;870;456;63
00249.ppm;847;457;879;488;138
00249.ppm;1328;214;1353;251;139
00249.ppm;1173;246;1361;421;138
00249.ppm;1326;415;1361;470;139
00249.ppm;1212;419;1244;452;60
00250.ppm;108;504;171;601;159
00250.ppm;100;423;168;495;86
00250.ppm;907;446;932;471;60
00251.ppm;129;518;211;640;159
00251.ppm;116;425;208;520;86
00252.ppm;798;422;820;456;159
00252.ppm;664;428;686;461;159
00252.ppm;916;372;954;392;157
00252.ppm;915;389;960;434;53
00252.ppm;910;326;956;372;58
00253.ppm;1096;452;1155;630;159
00253.ppm;1186;134;1301;244;53
00254.ppm;1172;270;1237;336;60
00254.ppm;1264;368;1295;398;12
00255.ppm;638;454;669;480;138
00255.ppm;829;417;849;438;109
00255.ppm;183;503;260;581;86
00256.ppm;847;449;866;472;140
00256.ppm;875;401;933;463;138
00256.ppm;1123;148;1226;207;158
00256.ppm;1105;42;1232;153;31
00257.ppm;1237;334;1295;387;20
00257.ppm;1079;388;1119;423;20
00258.ppm;252;522;278;535;100
00258.ppm;745;469;777;501;23
00258.ppm;346;490;381;522;23
00259.ppm;892;403;962;424;139
00259.ppm;801;428;827;442;100
00259.ppm;708;434;728;457;108
00259.ppm;533;407;550;425;73
00259.ppm;457;420;486;445;158
00259.ppm;455;403;487;422;158
00259.ppm;450;385;493;405;158
00259.ppm;486;360;503;387;73
00259.ppm;453;354;485;388;109
00259.ppm;295;289;346;331;100
00259.ppm;1202;329;1247;374;58
00260.ppm;720;266;784;330;56
00261.ppm;1157;310;1205;356;76
00261.ppm;815;428;836;456;76
00261.ppm;770;431;782;454;76
00261.ppm;677;481;686;498;108
00261.ppm;664;486;674;501;108
00261.ppm;641;479;660;496;108
00261.ppm;555;475;566;487;73
00261.ppm;525;476;545;495;108
00261.ppm;471;450;484;465;73
00261.ppm;453;403;485;422;100
00261.ppm;17;437;50;462;155
00261.ppm;8;365;47;439;109
00261.ppm;1150;250;1208;311;79
00262.ppm;275;495;311;505;139
00262.ppm;360;463;376;474;101
00262.ppm;436;459;458;472;158
00262.ppm;438;469;459;479;158
00262.ppm;442;477;457;492;158
00262.ppm;437;442;455;461;109
00262.ppm;459;437;535;460;139
00262.ppm;1055;387;1083;427;108
00262.ppm;1136;341;1180;400;108
00262.ppm;1024;133;1197;298;108
00262.ppm;894;282;953;341;82
00262.ppm;1042;37;1146;139;36
00263.ppm;951;453;972;473;138
00263.ppm;728;459;747;478;138
00263.ppm;646;417;666;437;60
00264.ppm;964;412;988;435;62
00264.ppm;965;435;988;458;53
00264.ppm;509;466;531;488;53
00265.ppm;790;479;799;508;159
00265.ppm;783;476;792;502;159
00265.ppm;766;474;772;491;159
00265.ppm;785;466;804;474;158
00265.ppm;800;426;831;456;7
00265.ppm;783;446;804;464;31
00265.ppm;805;458;827;480;58
00266.ppm;251;500;292;529;158
00266.ppm;242;450;293;501;31
00267.ppm;778;428;809;469;138
00267.ppm;834;380;856;402;82
00267.ppm;859;387;886;414;36
00268.ppm;891;396;917;422;60
00269.ppm;966;430;990;454;53
00270.ppm;959;353;1054;430;138
00270.ppm;1238;331;1291;385;71
00270.ppm;243;335;293;386;60
00270.ppm;1237;279;1291;332;60
00271.ppm;934;367;1043;463;138
00271.ppm;259;369;297;408;60
00271.ppm;1090;341;1130;381;60
00272.ppm;1292;283;1346;356;139
00272.ppm;1234;378;1293;416;158
00272.ppm;322;458;369;489;158
00272.ppm;64;539;137;646;163
00272.ppm;1223;315;1297;385;31
00272.ppm;310;398;377;461;31
00273.ppm;1259;1;1331;74;139
00273.ppm;1087;149;1341;263;139
00273.ppm;1083;71;1335;153;139
00273.ppm;1091;368;1141;396;150
00273.ppm;1091;343;1141;370;146
00273.ppm;799;488;833;500;160
00273.ppm;862;468;874;475;158
00273.ppm;795;450;823;461;139
00273.ppm;677;497;689;516;163
00273.ppm;1080;286;1145;343;17
00274.ppm;875;453;892;463;150
00274.ppm;873;434;893;455;117
00274.ppm;377;361;404;395;73
00274.ppm;975;395;1011;430;56
00275.ppm;1080;382;1119;402;100
00275.ppm;596;460;621;472;155
00275.ppm;593;428;619;462;109
00275.ppm;251;464;287;479;100
00275.ppm;1196;342;1237;384;84
00275.ppm;206;410;238;445;84
00276.ppm;807;405;840;426;150
00276.ppm;806;388;841;408;157
00276.ppm;705;480;715;489;76
00276.ppm;703;461;714;472;109
00276.ppm;487;475;502;492;76
00276.ppm;522;460;536;475;92
00276.ppm;491;461;513;471;100
00276.ppm;425;418;464;477;138
00276.ppm;91;475;110;500;138
00276.ppm;114;516;155;586;159
00276.ppm;798;346;845;388;17
00276.ppm;109;464;153;517;86
00277.ppm;1052;422;1075;442;158
00277.ppm;1048;399;1071;422;49
00278.ppm;922;389;951;419;89
00278.ppm;915;354;955;390;34
00279.ppm;617;484;673;540;86
00280.ppm;1054;392;1083;422;60
00280.ppm;1131;357;1182;408;36
00281.ppm;982;363;1016;393;19
00281.ppm;984;392;1017;425;60
00282.ppm;869;414;901;444;17
00283.ppm;1177;114;1284;219;62
00284.ppm;1081;451;1142;511;161
00284.ppm;980;269;1059;347;36
00284.ppm;993;347;1051;404;60
00285.ppm;1091;304;1146;359;35
00286.ppm;1015;360;1044;389;35
00287.ppm;1113;370;1154;411;60
00288.ppm;413;456;436;479;63
00288.ppm;983;438;1006;462;63
00289.ppm;1283;424;1329;472;158
00289.ppm;289;442;325;478;158
00289.ppm;285;401;326;444;70
00289.ppm;1282;379;1326;424;70
00290.ppm;1294;391;1326;428;63
00291.ppm;1129;384;1165;422;61
00292.ppm;644;462;705;481;138
00292.ppm;625;501;630;514;159
00292.ppm;614;502;620;518;159
00292.ppm;596;503;602;519;159
00292.ppm;565;503;572;522;159
00292.ppm;509;505;518;531;159
00292.ppm;414;506;425;543;159
00292.ppm;172;513;192;573;159
00292.ppm;982;422;1011;451;67
00292.ppm;315;447;345;476;67
00293.ppm;570;294;888;387;138
00293.ppm;575;493;583;517;159
00293.ppm;540;495;550;522;159
00293.ppm;488;497;500;529;159
00293.ppm;391;498;403;539;159
00293.ppm;161;507;180;568;159
00293.ppm;28;410;70;456;65
00293.ppm;1143;365;1193;415;65
00294.ppm;709;488;714;501;159
00294.ppm;699;489;703;501;159
00294.ppm;686;489;691;502;159
00294.ppm;671;489;678;504;159
00294.ppm;650;489;656;507;159
00294.ppm;1178;379;1235;412;158
00294.ppm;801;392;881;429;138
00294.ppm;621;488;628;512;159
00294.ppm;595;491;606;516;159
00294.ppm;539;492;549;522;159
00294.ppm;445;494;458;534;159
00294.ppm;238;498;259;560;159
00294.ppm;105;451;153;479;158
00294.ppm;101;405;153;453;11
00294.ppm;1173;326;1231;381;11
00295.ppm;842;462;870;472;139
00295.ppm;1227;364;1272;411;70
00295.ppm;98;417;142;463;70
00296.ppm;460;409;492;442;65
00296.ppm;1237;385;1269;417;65
00297.ppm;1015;444;1042;468;21
00297.ppm;593;443;620;466;21
00298.ppm;1220;168;1327;264;11
00298.ppm;1238;256;1314;331;60
00298.ppm;69;445;107;475;23
00299.ppm;1245;247;1304;306;72
00300.ppm;687;484;700;523;159
00300.ppm;684;458;707;473;158
00300.ppm;680;430;710;458;20
00300.ppm;779;420;801;443;60
00301.ppm;1062;260;1131;324;11
00301.ppm;1075;318;1125;368;60
00302.ppm;1071;416;1103;453;138
00302.ppm;1013;434;1063;448;139
00302.ppm;1012;419;1060;434;139
00302.ppm;1013;406;1059;421;139
00302.ppm;1010;392;1058;407;138
00302.ppm;1123;333;1163;373;72
00303.ppm;868;442;897;480;138
00303.ppm;1186;385;1215;414;60
00304.ppm;504;385;553;434;79
00305.ppm;554;394;599;418;158
00305.ppm;765;368;827;422;23
00305.ppm;549;348;597;393;31
00306.ppm;1047;420;1084;455;0
00306.ppm;353;471;389;505;0
00307.ppm;1331;434;1349;451;160
00307.ppm;1203;444;1221;461;160
00307.ppm;1079;451;1098;469;160
00307.ppm;948;458;968;479;160
00307.ppm;457;474;488;505;40
00307.ppm;795;454;827;487;40
00307.ppm;892;417;934;457;11
00307.ppm;829;453;862;486;86
00309.ppm;180;388;220;431;65
00309.ppm;1159;353;1203;398;65
00310.ppm;931;440;985;482;138
00310.ppm;285;426;317;459;72
00310.ppm;1150;390;1188;427;72
00311.ppm;919;387;1006;420;139
00311.ppm;616;424;650;458;67
00311.ppm;1295;391;1329;425;67
00312.ppm;1228;433;1249;445;158
00312.ppm;679;455;701;467;158
00312.ppm;122;267;225;379;63
00312.ppm;1226;411;1249;433;11
00312.ppm;677;434;699;453;11
00313.ppm;369;414;424;470;70
00314.ppm;1218;436;1247;463;158
00314.ppm;405;482;436;512;158
00314.ppm;1213;398;1247;434;63
00314.ppm;396;451;429;485;63
00315.ppm;1274;418;1313;457;158
00315.ppm;179;458;223;502;158
00315.ppm;1267;373;1310;419;70
00315.ppm;172;414;213;462;70
00316.ppm;693;413;719;437;0
00316.ppm;696;436;719;458;61
00316.ppm;994;395;1022;420;0
00316.ppm;995;421;1020;445;61
00317.ppm;868;470;888;483;138
00317.ppm;1122;378;1166;421;69
00318.ppm;632;477;658;485;158
00318.ppm;633;484;659;493;158
00318.ppm;692;483;712;503;160
00318.ppm;605;483;630;507;160
00318.ppm;448;474;488;513;160
00318.ppm;13;455;93;540;160
00318.ppm;830;1;1061;156;138
00318.ppm;234;1;363;70;138
00318.ppm;210;49;395;186;138
00318.ppm;631;451;657;477;41
00318.ppm;779;481;800;502;86
00319.ppm;1201;403;1248;450;61
00319.ppm;569;436;612;481;61
00320.ppm;860;451;888;491;140
00320.ppm;601;457;626;496;140
00320.ppm;175;438;202;466;69
00320.ppm;921;403;951;434;69
00321.ppm;948;437;976;476;138
00321.ppm;1046;423;1067;457;139
00321.ppm;1025;425;1047;457;139
00322.ppm;1047;341;1150;467;138
00322.ppm;1157;375;1230;462;141
00322.ppm;1166;327;1209;370;63
00322.ppm;338;406;381;449;63
00323.ppm;855;466;882;482;157
00323.ppm;399;464;426;479;157
00323.ppm;398;437;425;464;54
00323.ppm;854;438;881;466;54
00328.ppm;702;514;711;544;159
00328.ppm;712;512;722;547;159
00328.ppm;744;506;763;561;159
00328.ppm;769;494;798;579;159
00328.ppm;852;476;893;609;159
00330.ppm;1050;313;1116;381;60
00333.ppm;116;414;176;477;35
00333.ppm;753;387;808;445;35
00334.ppm;1169;529;1200;625;159
00334.ppm;1235;534;1289;690;159
00334.ppm;1228;524;1252;609;159
00334.ppm;1140;524;1169;603;159
00334.ppm;1078;520;1098;592;159
00334.ppm;759;532;785;590;159
00334.ppm;467;587;593;599;162
00334.ppm;469;545;593;568;162
00334.ppm;244;584;339;599;162
00334.ppm;249;540;339;563;162
00334.ppm;680;528;706;630;159
00334.ppm;389;524;438;703;159
00334.ppm;514;197;699;364;138
00334.ppm;323;452;369;498;41
00334.ppm;760;435;797;472;60
00336.ppm;854;525;867;549;163
00336.ppm;788;483;809;497;138
00336.ppm;732;483;753;499;138
00337.ppm;901;408;932;438;36
00338.ppm;504;397;538;427;21
00338.ppm;505;425;536;453;60
00338.ppm;998;397;1031;426;21
00338.ppm;1000;426;1029;453;60
00339.ppm;976;458;1017;501;148
00339.ppm;619;439;669;492;106
00339.ppm;433;529;491;547;139
00339.ppm;96;514;152;530;139
00339.ppm;92;528;152;546;139
00339.ppm;107;544;139;557;139
00339.ppm;627;442;660;476;58
00339.ppm;969;414;1021;463;36
00340.ppm;827;543;851;567;35
00340.ppm;827;521;852;546;84
00340.ppm;827;543;851;567;35
00341.ppm;599;610;624;636;138
00341.ppm;533;610;591;635;138
00341.ppm;791;552;836;583;138
00341.ppm;923;465;997;533;34
00343.ppm;778;512;799;537;76
00343.ppm;802;531;829;558;41
00343.ppm;483;507;512;536;41
00344.ppm;274;547;299;565;139
00344.ppm;273;529;298;548;139
00344.ppm;609;554;629;569;139
00344.ppm;817;493;875;549;148
00344.ppm;799;413;879;494;36
00346.ppm;744;527;778;555;138
00346.ppm;291;541;321;571;63
00346.ppm;883;542;911;570;63
00347.ppm;572;552;634;573;138
00347.ppm;623;589;639;616;163
00347.ppm;913;545;970;597;32
00348.ppm;955;564;995;603;158
00348.ppm;952;524;990;562;63
00349.ppm;1245;535;1308;568;157
00349.ppm;57;513;115;543;157
00349.ppm;53;455;114;514;54
00349.ppm;1244;465;1312;534;54
00350.ppm;1094;573;1126;588;157
00350.ppm;480;575;509;591;157
00350.ppm;475;543;508;576;54
00350.ppm;1092;542;1125;573;54
00351.ppm;509;560;538;591;158
00351.ppm;511;533;538;560;63
00352.ppm;969;549;996;576;70
00352.ppm;528;553;555;580;70
00353.ppm;460;581;479;592;157
00353.ppm;840;578;860;589;157
00353.ppm;836;554;860;578;54
00353.ppm;456;559;477;581;54
00354.ppm;710;460;800;530;138
00354.ppm;585;458;692;528;138
00355.ppm;596;586;624;597;138
00355.ppm;479;569;506;585;157
00355.ppm;474;537;507;570;54
00356.ppm;638;567;662;584;138
00356.ppm;727;548;781;575;138
00356.ppm;946;520;1004;573;32
00356.ppm;249;499;310;555;32
00357.ppm;1100;560;1131;575;157
00357.ppm;468;565;499;582;157
00357.ppm;1095;524;1130;560;54
00357.ppm;463;528;500;565;54
00358.ppm;656;560;695;589;138
00358.ppm;700;564;727;588;138
00358.ppm;1242;520;1297;613;144
00358.ppm;316;490;374;549;67
00359.ppm;879;559;903;583;67
00359.ppm;467;560;492;585;67
00360.ppm;651;550;717;574;138
00360.ppm;649;118;986;355;138
00360.ppm;1032;484;1076;528;67
00360.ppm;253;502;296;545;67
00362.ppm;853;544;924;597;138
00362.ppm;252;470;370;574;32
00363.ppm;760;581;769;598;144
00363.ppm;407;483;450;526;67
00363.ppm;409;525;453;568;54
00366.ppm;692;559;719;581;138
00366.ppm;658;559;688;580;138
00366.ppm;517;530;540;553;67
00366.ppm;518;553;541;576;54
00366.ppm;988;550;1014;573;67
00366.ppm;988;574;1015;597;54
00367.ppm;1171;443;1353;605;138
00367.ppm;768;550;823;597;138
00367.ppm;639;568;664;583;138
00367.ppm;1028;501;1068;541;67
00367.ppm;1028;542;1071;583;54
00367.ppm;230;488;274;530;67
00367.ppm;235;533;276;573;54
00368.ppm;382;460;431;510;67
00368.ppm;378;509;431;561;54
00369.ppm;521;544;542;564;67
00369.ppm;520;564;543;585;54
00369.ppm;874;532;895;551;67
00369.ppm;875;550;896;571;54
00370.ppm;739;459;825;520;138
00370.ppm;880;536;904;559;67
00370.ppm;880;558;907;584;54
00370.ppm;440;531;467;554;67
00370.ppm;442;553;468;578;54
00371.ppm;984;532;1018;577;139
00371.ppm;845;330;973;454;138
00371.ppm;595;334;805;461;138
00371.ppm;316;521;372;577;63
00372.ppm;611;504;740;542;138
00372.ppm;974;486;1017;529;62
00373.ppm;626;321;727;390;138
00373.ppm;358;326;567;401;138
00373.ppm;164;517;195;548;62
00373.ppm;819;511;853;545;62
00374.ppm;669;595;694;631;163
00374.ppm;730;526;802;549;139
00374.ppm;701;498;822;532;139
00374.ppm;999;527;1031;560;34
00374.ppm;671;563;696;589;36
00375.ppm;1229;521;1255;545;34
00376.ppm;987;551;1033;595;158
00376.ppm;274;529;303;561;158
00376.ppm;266;487;309;530;70
00376.ppm;989;510;1031;552;70
00377.ppm;756;516;803;599;138
00377.ppm;811;300;995;452;138
00377.ppm;1133;504;1172;543;67
00377.ppm;239;490;278;531;67
00377.ppm;1133;543;1172;582;54
00377.ppm;236;532;277;573;54
00378.ppm;886;508;926;559;138
00378.ppm;835;510;885;560;138
00378.ppm;23;362;142;480;54
00378.ppm;22;242;145;362;67
00379.ppm;186;458;232;504;67
00379.ppm;1064;488;1112;536;54
00379.ppm;185;503;232;550;54
00379.ppm;1062;442;1109;489;67
00380.ppm;551;559;575;583;54
00380.ppm;953;564;976;587;54
00380.ppm;952;540;975;563;67
00380.ppm;551;535;575;559;67
00382.ppm;445;490;485;530;67
00382.ppm;446;529;485;568;54
00382.ppm;1209;496;1248;535;67
00382.ppm;1211;533;1250;572;54
00383.ppm;798;559;859;598;138
00383.ppm;527;546;561;575;32
00383.ppm;988;542;1021;571;32
00384.ppm;726;580;737;597;138
00384.ppm;685;572;699;586;138
00384.ppm;663;574;680;585;138
00384.ppm;1208;543;1263;575;157
00384.ppm;1199;416;1263;480;67
00384.ppm;1202;479;1267;544;54
00385.ppm;731;550;788;577;138
00385.ppm;977;529;1016;568;67
00385.ppm;267;531;307;571;67
00386.ppm;747;569;771;585;138
00386.ppm;980;572;1000;584;157
00386.ppm;559;585;580;598;157
00386.ppm;555;561;580;586;54
00386.ppm;977;550;1000;573;54
00387.ppm;809;529;877;565;138
00387.ppm;411;499;477;563;32
00387.ppm;1185;484;1251;547;32
00388.ppm;1274;497;1346;561;34
00390.ppm;1223;539;1263;580;158
00390.ppm;461;550;501;590;158
00390.ppm;455;502;503;550;67
00390.ppm;1219;494;1265;541;67
00391.ppm;1260;502;1304;551;70
00391.ppm;198;508;247;558;70
00392.ppm;358;443;423;512;65
00393.ppm;278;484;373;571;12
00394.ppm;848;533;928;586;138
00395.ppm;904;554;943;595;158
00395.ppm;726;462;834;540;138
00395.ppm;200;560;243;605;158
00395.ppm;201;519;241;561;70
00395.ppm;903;519;938;555;70
00396.ppm;192;484;238;531;65
00396.ppm;998;468;1046;516;65
00397.ppm;949;559;983;593;54
00397.ppm;947;524;982;559;62
00398.ppm;769;517;796;540;21
00398.ppm;771;538;795;560;62
00398.ppm;772;558;796;582;54
00400.ppm;1236;480;1290;528;21
00401.ppm;420;496;461;537;62
00401.ppm;1122;497;1163;538;62
00402.ppm;1094;500;1132;538;72
00403.ppm;568;563;591;587;72
00403.ppm;940;558;966;584;72
00403.ppm;568;540;592;564;62
00403.ppm;939;532;965;559;62
00404.ppm;335;415;396;476;62
00404.ppm;1255;415;1312;472;62
00405.ppm;781;553;817;584;138
00405.ppm;1255;470;1309;525;62
00405.ppm;355;444;411;499;62
00405.ppm;1249;397;1317;470;36
00406.ppm;875;568;906;588;138
00406.ppm;520;554;551;581;31
00406.ppm;852;544;879;570;31
00406.ppm;1046;503;1097;551;32
00406.ppm;284;514;333;559;32
00408.ppm;1139;546;1207;575;158
00408.ppm;134;537;210;566;158
00408.ppm;128;463;212;539;31
00408.ppm;1132;479;1210;549;31
00409.ppm;703;522;741;539;138
00410.ppm;420;483;539;519;139
00410.ppm;367;615;423;671;86
00411.ppm;1129;553;1152;576;102
00411.ppm;814;555;840;583;102
00411.ppm;185;602;238;662;86
00411.ppm;110;557;139;588;40
00411.ppm;496;552;529;587;40
00412.ppm;758;575;773;598;141
00412.ppm;800;559;817;603;144
00412.ppm;1002;499;1047;545;65
00413.ppm;891;539;1028;582;139
00413.ppm;1038;480;1084;529;61
00414.ppm;1017;463;1097;592;140
00414.ppm;845;466;927;539;138
00414.ppm;1032;421;1078;468;61
00415.ppm;828;571;850;595;158
00415.ppm;747;522;888;564;138
00415.ppm;827;549;849;571;53
00416.ppm;752;597;759;629;159
00416.ppm;763;595;777;644;159
00416.ppm;900;590;934;718;159
00416.ppm;798;593;817;665;159
00416.ppm;888;461;1089;523;138
00416.ppm;813;505;851;543;61
00417.ppm;733;409;816;478;138
00417.ppm;506;417;713;495;138
00417.ppm;274;598;293;663;159
00417.ppm;48;539;112;577;158
00417.ppm;29;448;129;539;31
00418.ppm;790;563;828;594;138
00418.ppm;455;537;488;566;11
00418.ppm;460;563;482;585;67
00419.ppm;573;577;590;602;141
00419.ppm;758;574;776;598;141
00419.ppm;568;463;789;542;138
00419.ppm;979;489;1025;537;65
00420.ppm;871;534;889;551;138
00420.ppm;789;533;833;555;138
00420.ppm;487;402;692;516;138
00420.ppm;696;407;846;504;138
00420.ppm;828;542;851;565;61
00420.ppm;361;548;383;570;61
00421.ppm;946;554;976;581;34
00422.ppm;599;567;624;591;12
00423.ppm;1172;531;1236;568;146
00423.ppm;379;543;437;576;146
00423.ppm;365;469;451;547;20
00423.ppm;1151;445;1245;533;20
00424.ppm;771;551;807;595;138
00425.ppm;795;548;831;591;138
00425.ppm;302;503;342;543;63
00425.ppm;900;500;941;541;63
00425.ppm;302;543;342;583;54
00425.ppm;903;541;944;582;54
00426.ppm;1102;500;1182;545;146
00426.ppm;1077;391;1197;502;20
00427.ppm;653;557;671;588;140
00427.ppm;486;562;507;593;140
00427.ppm;750;466;809;526;138
00427.ppm;664;467;748;529;138
00427.ppm;294;383;388;479;63
00428.ppm;325;548;353;576;65
00428.ppm;937;543;966;572;65
00430.ppm;937;492;1011;598;141
00430.ppm;929;414;1008;488;34
00431.ppm;275;527;314;564;67
00431.ppm;1141;496;1179;536;67
00432.ppm;387;292;894;463;138
00432.ppm;237;560;263;586;67
00432.ppm;942;512;970;540;67
00433.ppm;1018;557;1032;582;140
00433.ppm;510;529;566;583;20
00434.ppm;145;282;290;549;140
00434.ppm;167;194;257;286;63
00435.ppm;835;564;865;595;158
00435.ppm;516;551;546;576;138
00435.ppm;834;535;862;564;53
00436.ppm;788;551;826;610;140
00436.ppm;794;531;816;553;63
00437.ppm;756;543;845;577;138
00438.ppm;148;603;175;691;159
00438.ppm;393;602;407;654;159
00438.ppm;474;602;486;642;159
00438.ppm;524;602;533;635;159
00438.ppm;1070;499;1119;604;144
00438.ppm;745;454;846;535;138
00438.ppm;533;559;554;580;71
00438.ppm;841;556;862;577;71
00439.ppm;1194;504;1251;564;67
00440.ppm;782;594;794;617;163
00440.ppm;781;577;832;595;139
00440.ppm;1243;492;1324;562;12
00441.ppm;1063;531;1112;580;67
00442.ppm;675;545;772;570;138
00443.ppm;817;550;847;578;31
00443.ppm;823;579;843;598;67
00443.ppm;470;551;502;578;31
00443.ppm;477;578;497;596;67
00444.ppm;379;528;427;573;0
00444.ppm;964;531;1009;573;0
00444.ppm;389;569;419;600;65
00444.ppm;972;572;1001;601;65
00445.ppm;1021;498;1066;544;63
00445.ppm;213;519;254;561;63
00446.ppm;401;507;441;544;40
00446.ppm;767;497;803;530;40
00446.ppm;774;568;807;601;86
00447.ppm;1182;418;1268;495;34
00448.ppm;581;598;602;620;86
00449.ppm;926;483;988;501;139
00449.ppm;212;468;254;507;34
00449.ppm;812;448;853;486;34
00450.ppm;1104;359;1181;429;23
00451.ppm;768;558;784;590;138
00451.ppm;863;530;897;550;155
00451.ppm;862;497;897;532;109
00451.ppm;1195;340;1311;407;155
00451.ppm;1191;232;1312;348;109
00451.ppm;790;558;819;585;23
00452.ppm;912;517;929;547;109
00452.ppm;876;543;914;578;20
00453.ppm;1215;332;1302;407;16
00453.ppm;895;497;922;524;23
00453.ppm;224;407;279;457;16
00455.ppm;1094;362;1184;442;23
00456.ppm;421;414;476;470;61
00457.ppm;1243;418;1301;475;60
00457.ppm;517;466;554;504;60
00458.ppm;452;505;502;518;139
00458.ppm;989;493;1018;525;36
00459.ppm;1236;415;1284;489;111
00459.ppm;877;515;912;548;20
00459.ppm;884;548;909;573;58
00460.ppm;829;456;859;484;36
00460.ppm;831;481;862;512;84
00461.ppm;222;600;263;724;159
00461.ppm;389;612;438;632;162
00461.ppm;365;601;393;691;159
00461.ppm;444;601;464;673;159
00461.ppm;525;604;541;656;159
00461.ppm;504;602;523;663;159
00461.ppm;1222;475;1256;520;111
00461.ppm;1231;264;1302;331;36
00463.ppm;555;628;585;659;86
00464.ppm;1225;575;1251;701;159
00464.ppm;1017;605;1221;645;162
00464.ppm;758;614;1003;648;162
00464.ppm;562;616;741;651;162
00464.ppm;511;591;541;711;159
00464.ppm;437;613;511;644;162
00464.ppm;344;608;431;636;162
00464.ppm;298;615;339;639;162
00464.ppm;275;595;299;683;159
00464.ppm;161;612;271;635;162
00464.ppm;15;612;69;631;162
00464.ppm;84;614;141;632;162
00464.ppm;141;598;160;667;159
00464.ppm;68;601;85;661;159
00464.ppm;338;482;412;502;139
00464.ppm;340;464;414;484;139
00465.ppm;930;602;950;691;159
00465.ppm;1013;625;1050;668;162
00465.ppm;1057;627;1152;679;162
00465.ppm;947;597;982;727;159
00465.ppm;1212;632;1358;712;162
00465.ppm;1150;587;1214;801;159
00465.ppm;1241;315;1331;395;34
00466.ppm;1215;399;1267;443;34
00466.ppm;514;468;548;497;34
00466.ppm;1226;440;1263;475;79
00466.ppm;519;494;543;518;85
00467.ppm;1132;501;1168;537;61
00468.ppm;827;539;860;596;138
00468.ppm;1128;506;1165;544;61
00469.ppm;937;453;963;466;158
00469.ppm;939;465;967;504;158
00469.ppm;934;416;962;454;111
00469.ppm;52;496;92;521;150
00469.ppm;50;458;95;498;109
00470.ppm;829;511;846;535;111
00470.ppm;823;489;847;513;58
00470.ppm;904;514;938;549;34
00470.ppm;1135;218;1248;331;36
00471.ppm;882;500;903;530;158
00471.ppm;882;463;902;491;111
00471.ppm;789;491;817;520;36
00472.ppm;874;481;942;504;139
00472.ppm;880;500;925;544;36
00473.ppm;1156;538;1189;557;157
00473.ppm;828;549;873;581;138
00473.ppm;777;551;817;583;138
00473.ppm;509;565;542;585;157
00473.ppm;507;532;540;565;54
00473.ppm;1152;506;1184;538;54
00474.ppm;847;575;866;592;138
00474.ppm;818;574;841;593;138
00474.ppm;1242;549;1274;581;65
00474.ppm;514;569;545;600;65
00475.ppm;824;560;864;583;138
00475.ppm;790;576;809;590;138
00475.ppm;1233;468;1310;543;65
00476.ppm;822;576;843;601;140
00476.ppm;733;552;771;570;138
00476.ppm;670;554;727;574;138
00476.ppm;163;518;199;555;65
00476.ppm;1152;523;1187;558;65
00477.ppm;758;571;792;587;138
00477.ppm;298;506;338;546;63
00478.ppm;921;470;963;512;63
00478.ppm;218;483;258;523;63
00479.ppm;1181;438;1284;507;104
00479.ppm;1112;584;1135;593;139
00479.ppm;1112;576;1135;585;139
00479.ppm;1101;592;1117;607;108
00479.ppm;989;483;1021;504;156
00479.ppm;580;537;615;569;108
00479.ppm;982;498;1025;539;34
00479.ppm;990;539;1020;569;89
00480.ppm;1055;444;1103;492;60
00481.ppm;910;532;943;552;158
00481.ppm;908;502;944;535;31
00482.ppm;799;604;828;647;163
00482.ppm;732;526;768;564;36
00482.ppm;260;528;296;570;40
00482.ppm;283;564;303;590;40
00482.ppm;1055;566;1071;587;34
00483.ppm;150;510;203;563;65
00483.ppm;1182;531;1232;583;65
00484.ppm;599;506;719;566;138
00484.ppm;339;509;372;542;49
00484.ppm;1002;529;1035;563;49
00485.ppm;677;561;702;580;138
00485.ppm;203;377;278;454;49
00486.ppm;860;584;873;611;144
00486.ppm;728;549;766;577;138
00486.ppm;410;519;465;574;65
00487.ppm;625;606;644;625;86
00488.ppm;790;561;811;581;109
00488.ppm;494;611;516;633;86
00489.ppm;826;560;853;588;138
00490.ppm;1036;70;1359;387;138
